CustomerID,ItemID,Quantity,PurchaseDate,TotalPrice,EmployeeID
Cust0497,Item0005,1,2023-03-12,85.59,Emp03
Cust0212,Item0017,1,2023-06-03,135.97,Emp02
Cust0432,Item0041,3,2023-10-11,101.28,
Cust0324,Item0007,1,2023-11-16,135.72,Emp04
Cust0366,Item0012,1,2023-12-11,76.66,Emp05
Cust0068,Item0062,1,2023-09-15,40.63,
Cust0278,Item0011,1,2023-12-30,51.79,Emp09
Cust0060,Item0056,2,2023-10-26,59.48,
Cust0293,Item0066,2,2023-12-12,75.98,
Cust0383,Item0055,2,2023-08-05,78.44,
Cust0414,Item0004,1,2023-01-13,153.25,Emp06
Cust0196,Item0002,1,2023-04-13,56.01,Emp05
Cust0137,Item0031,2,2023-12-16,111.16,
Cust0129,Item0002,1,2023-12-20,25.98,Emp09
Cust0402,Item0018,1,2023-01-17,14.17,Emp05
Cust0184,Item0027,3,2023-12-12,39.0,
Cust0379,Item0008,1,2023-11-28,84.52,Emp03
Cust0288,Item0017,1,2023-12-23,145.31,Emp01
Cust0148,Item0002,1,2023-07-15,25.69,Emp04
Cust0199,Item0011,1,2023-10-10,148.49,Emp06
Cust0028,Item0009,1,2023-04-14,31.34,Emp04
Cust0318,Item0049,1,2023-11-21,33.14,
Cust0361,Item0044,3,2023-10-07,93.66,
Cust0379,Item0007,1,2023-05-31,191.94,Emp02
Cust0230,Item0003,1,2023-04-06,60.92,Emp07
Cust0493,Item0017,1,2023-03-03,74.32,Emp01
Cust0194,Item0009,1,2023-10-12,79.19,Emp08
Cust0136,Item0019,1,2023-05-11,18.41,Emp10
Cust0003,Item0005,1,2023-01-21,63.33,Emp02
Cust0079,Item0059,1,2023-11-17,38.68,
Cust0316,Item0040,2,2023-10-21,52.26,
Cust0282,Item0011,1,2023-09-27,65.72,Emp08
Cust0113,Item0054,1,2023-09-16,42.7,
Cust0082,Item0018,1,2023-07-26,56.61,Emp10
Cust0048,Item0007,1,2023-12-06,157.81,Emp02
Cust0170,Item0010,1,2023-04-22,49.15,Emp04
Cust0487,Item0054,2,2023-10-15,34.18,
Cust0422,Item0062,1,2023-02-28,10.03,
Cust0343,Item0008,1,2023-11-25,35.79,Emp09
Cust0315,Item0036,1,2023-12-16,15.41,
Cust0454,Item0004,1,2023-07-17,121.28,Emp07
Cust0132,Item0010,1,2023-01-13,74.51,Emp01
Cust0467,Item0012,1,2023-09-21,127.33,Emp02
Cust0412,Item0016,1,2023-01-23,89.61,Emp06
Cust0152,Item0033,2,2023-09-21,82.32,
Cust0043,Item0031,3,2023-10-01,67.14,
Cust0004,Item0007,1,2023-12-10,82.11,Emp08
Cust0323,Item0064,2,2023-02-23,53.42,
Cust0106,Item0014,1,2023-11-28,129.37,Emp02
Cust0419,Item0068,3,2023-03-20,140.28,
Cust0013,Item0011,1,2023-01-20,48.68,Emp02
Cust0045,Item0006,1,2023-05-09,75.54,Emp08
Cust0286,Item0008,1,2023-05-13,45.02,Emp02
Cust0209,Item0013,1,2023-08-10,119.14,Emp04
Cust0162,Item0004,1,2023-10-01,85.63,Emp03
Cust0004,Item0020,1,2023-02-02,53.93,Emp02
Cust0388,Item0023,3,2023-02-07,117.0,
Cust0184,Item0027,2,2023-12-18,59.28,
Cust0155,Item0010,1,2023-08-13,115.5,Emp10
Cust0196,Item0001,1,2023-08-31,35.58,Emp05
Cust0081,Item0005,1,2023-07-20,148.72,Emp01
Cust0408,Item0055,2,2023-11-21,69.42,
Cust0074,Item0012,1,2023-01-06,43.52,Emp03
Cust0284,Item0030,1,2023-01-22,18.48,
Cust0003,Item0013,1,2023-10-03,145.14,Emp05
Cust0281,Item0040,1,2023-06-26,29.77,
Cust0109,Item0017,1,2023-03-14,131.2,Emp08
Cust0083,Item0020,1,2023-05-10,45.21,Emp01
Cust0100,Item0019,1,2023-01-28,52.23,Emp03
Cust0436,Item0056,2,2023-11-27,57.1,
Cust0282,Item0003,1,2023-05-09,53.04,Emp09
Cust0051,Item0019,1,2023-09-07,56.54,Emp09
Cust0488,Item0005,1,2023-12-10,159.16,Emp02
Cust0336,Item0010,1,2023-11-14,104.89,Emp05
Cust0036,Item0041,2,2023-08-19,49.3,
Cust0169,Item0010,1,2023-12-22,43.09,Emp02
Cust0300,Item0019,1,2023-07-06,21.53,Emp02
Cust0414,Item0014,1,2023-03-28,122.61,Emp03
Cust0003,Item0008,1,2023-12-31,34.6,Emp09
Cust0379,Item0009,1,2023-07-04,30.68,Emp08
Cust0069,Item0011,1,2023-09-03,83.19,Emp05
Cust0237,Item0010,1,2023-09-07,145.31,Emp06
Cust0283,Item0020,1,2023-02-11,41.1,Emp03
Cust0431,Item0005,1,2023-10-03,195.78,Emp08
Cust0101,Item0003,1,2023-02-08,66.37,Emp02
Cust0457,Item0017,1,2023-11-20,70.98,Emp10
Cust0016,Item0058,2,2023-10-30,75.2,
Cust0109,Item0056,2,2023-10-06,66.32,
Cust0458,Item0051,3,2023-03-18,30.36,
Cust0188,Item0019,1,2023-05-29,27.41,Emp04
Cust0069,Item0017,1,2023-02-16,145.02,Emp07
Cust0204,Item0001,1,2023-12-06,72.7,Emp08
Cust0123,Item0060,3,2023-03-26,81.42,
Cust0388,Item0015,1,2023-03-23,95.71,Emp09
Cust0092,Item0019,1,2023-12-04,44.94,Emp06
Cust0447,Item0068,3,2023-09-05,121.22999999999999,
Cust0481,Item0008,1,2023-09-07,34.51,Emp08
Cust0119,Item0012,1,2023-04-30,99.7,Emp07
Cust0022,Item0017,1,2023-07-04,120.15,Emp05
Cust0199,Item0015,1,2023-01-24,140.08,Emp07
Cust0021,Item0041,1,2023-12-27,48.22,
Cust0496,Item0009,1,2023-05-15,99.33,Emp04
Cust0297,Item0006,1,2023-07-12,107.15,Emp10
Cust0335,Item0019,1,2023-12-01,40.77,Emp02
Cust0460,Item0054,2,2023-07-12,91.36,
Cust0499,Item0054,2,2023-06-30,96.78,
Cust0419,Item0052,2,2023-11-06,48.74,
Cust0004,Item0005,1,2023-08-14,166.4,Emp04
Cust0085,Item0017,1,2023-11-26,89.49,Emp09
Cust0144,Item0006,1,2023-03-22,112.33,Emp02
Cust0186,Item0004,1,2023-12-05,139.39,Emp01
Cust0118,Item0011,1,2023-02-28,56.12,Emp08
Cust0247,Item0016,1,2023-04-18,75.29,Emp05
Cust0303,Item0014,1,2023-01-12,47.77,Emp10
Cust0125,Item0019,1,2023-10-31,12.97,Emp02
Cust0083,Item0017,1,2023-01-21,147.1,Emp07
Cust0457,Item0002,1,2023-03-27,54.16,Emp02
Cust0133,Item0054,2,2023-11-03,66.2,
Cust0497,Item0001,1,2023-12-05,58.65,Emp10
Cust0421,Item0003,1,2023-04-21,43.87,Emp05
Cust0230,Item0016,1,2023-09-04,79.99,Emp03
Cust0088,Item0014,1,2023-11-04,140.54,Emp04
Cust0074,Item0032,3,2023-12-04,158.91,
Cust0262,Item0011,1,2023-08-21,46.47,Emp03
Cust0306,Item0008,1,2023-07-13,68.27,Emp02
Cust0198,Item0001,1,2023-04-14,63.03,Emp06
Cust0268,Item0053,3,2023-08-03,87.30000000000001,
Cust0424,Item0004,1,2023-04-01,66.17,Emp05
Cust0244,Item0059,1,2023-09-30,37.82,
Cust0258,Item0026,2,2023-12-04,34.5,
Cust0067,Item0055,1,2023-12-14,29.16,
Cust0333,Item0014,1,2023-07-09,69.38,Emp01
Cust0448,Item0017,1,2023-08-08,124.42,Emp02
Cust0118,Item0051,2,2023-06-29,77.34,
Cust0302,Item0069,3,2023-10-22,144.78,
Cust0051,Item0009,1,2023-09-02,76.35,Emp04
Cust0393,Item0003,1,2023-05-26,54.22,Emp02
Cust0307,Item0047,2,2023-04-07,61.78,
Cust0003,Item0021,3,2023-09-25,82.28999999999999,
Cust0061,Item0013,1,2023-12-02,145.95,Emp06
Cust0106,Item0011,1,2023-07-29,81.25,Emp04
Cust0186,Item0014,1,2023-11-30,64.75,Emp06
Cust0300,Item0018,1,2023-08-05,10.14,Emp01
Cust0290,Item0009,1,2023-12-15,64.35,Emp07
Cust0204,Item0047,3,2023-10-13,107.19,
Cust0248,Item0018,1,2023-10-12,52.4,Emp10
Cust0248,Item0010,1,2023-10-23,57.29,Emp07
Cust0177,Item0046,3,2023-03-12,99.14999999999999,
Cust0438,Item0028,3,2023-04-28,49.62,
Cust0229,Item0031,1,2023-04-20,45.32,
Cust0261,Item0011,1,2023-10-09,131.13,Emp03
Cust0315,Item0002,1,2023-03-24,24.37,Emp07
Cust0200,Item0021,1,2023-03-16,16.38,
Cust0242,Item0048,1,2023-02-02,25.18,
Cust0135,Item0003,1,2023-11-08,35.31,Emp02
Cust0020,Item0046,3,2023-12-02,193.32,
Cust0267,Item0020,1,2023-01-30,19.18,Emp07
Cust0485,Item0032,3,2023-09-11,72.69,
Cust0225,Item0017,1,2023-05-27,112.98,Emp09
Cust0100,Item0020,1,2023-09-19,19.19,Emp05
Cust0265,Item0020,1,2023-03-28,13.06,Emp06
Cust0346,Item0008,1,2023-12-02,43.07,Emp06
Cust0001,Item0026,2,2023-07-24,76.82,
Cust0181,Item0013,1,2023-10-28,117.27,Emp03
Cust0103,Item0003,1,2023-02-16,28.97,Emp06
Cust0282,Item0018,1,2023-10-26,49.46,Emp03
Cust0179,Item0009,1,2023-04-26,51.54,Emp08
Cust0311,Item0050,2,2023-10-22,108.48,
Cust0003,Item0014,1,2023-09-17,47.67,Emp05
Cust0055,Item0017,1,2023-05-31,128.98,Emp02
Cust0175,Item0053,2,2023-10-03,22.56,
Cust0417,Item0037,3,2023-08-15,34.769999999999996,
Cust0495,Item0016,1,2023-05-05,112.65,Emp01
Cust0388,Item0015,1,2023-12-15,86.39,Emp03
Cust0236,Item0022,2,2023-03-01,60.6,
Cust0133,Item0008,1,2023-12-13,54.93,Emp06
Cust0360,Item0011,1,2023-07-31,40.62,Emp05
Cust0490,Item0018,1,2023-01-05,48.22,Emp08
Cust0359,Item0036,2,2023-02-17,63.28,
Cust0205,Item0011,1,2023-02-08,140.49,Emp02
Cust0284,Item0051,2,2023-07-01,60.84,
Cust0112,Item0038,1,2023-12-16,17.29,
Cust0477,Item0052,3,2023-04-13,48.17999999999999,
Cust0121,Item0037,1,2023-04-28,46.11,
Cust0104,Item0060,2,2023-03-21,27.08,
Cust0399,Item0003,1,2023-12-13,43.55,Emp08
Cust0490,Item0020,1,2023-01-04,21.0,Emp10
Cust0392,Item0023,2,2023-07-10,28.16,
Cust0318,Item0019,1,2023-05-21,56.38,Emp09
Cust0252,Item0017,1,2023-05-24,92.53,Emp10
Cust0204,Item0019,1,2023-03-07,43.92,Emp10
Cust0028,Item0014,1,2023-09-02,145.35,Emp05
Cust0482,Item0017,1,2023-06-27,143.88,Emp09
Cust0202,Item0032,2,2023-03-03,76.52,
Cust0358,Item0011,1,2023-12-19,122.97,Emp09
Cust0005,Item0007,1,2023-07-14,199.44,Emp06
Cust0298,Item0012,1,2023-11-10,101.21,Emp07
Cust0442,Item0018,1,2023-05-15,59.1,Emp07
Cust0122,Item0020,1,2023-06-25,32.56,Emp10
Cust0188,Item0014,1,2023-04-18,134.29,Emp05
Cust0215,Item0044,2,2023-07-25,124.68,
Cust0144,Item0019,1,2023-03-09,14.39,Emp09
Cust0295,Item0004,1,2023-05-19,143.08,Emp10
Cust0412,Item0014,1,2023-07-15,105.3,Emp10
Cust0101,Item0005,1,2023-08-31,119.29,Emp04
Cust0413,Item0014,1,2023-09-13,58.42,Emp01
Cust0069,Item0061,3,2023-10-01,35.58,
Cust0369,Item0016,1,2023-06-03,116.73,Emp01
Cust0129,Item0019,1,2023-01-25,22.01,Emp06
Cust0204,Item0006,1,2023-01-31,153.95,Emp02
Cust0111,Item0051,3,2023-02-19,135.87,
Cust0231,Item0037,2,2023-07-04,83.78,
Cust0287,Item0009,1,2023-06-26,91.93,Emp10
Cust0011,Item0012,1,2023-12-14,55.56,Emp06
Cust0494,Item0019,1,2023-10-22,28.5,Emp07
Cust0333,Item0006,1,2023-05-26,132.89,Emp08
Cust0182,Item0017,1,2023-09-07,76.22,Emp06
Cust0397,Item0026,2,2023-11-11,47.72,
Cust0147,Item0005,1,2023-03-27,124.87,Emp07
Cust0328,Item0042,2,2023-11-20,41.98,
Cust0314,Item0003,1,2023-02-10,55.75,Emp04
Cust0083,Item0011,1,2023-06-12,40.12,Emp06
Cust0335,Item0009,1,2023-11-06,61.14,Emp06
Cust0331,Item0015,1,2023-07-05,49.99,Emp09
Cust0383,Item0015,1,2023-07-31,77.87,Emp05
Cust0086,Item0001,1,2023-03-06,29.73,Emp03
Cust0373,Item0009,1,2023-12-25,79.96,Emp03
Cust0384,Item0006,1,2023-07-23,137.1,Emp08
Cust0053,Item0016,1,2023-10-08,62.67,Emp02
Cust0028,Item0013,1,2023-09-26,87.46,Emp08
Cust0392,Item0027,2,2023-11-13,77.44,
Cust0080,Item0013,1,2023-06-08,50.89,Emp03
Cust0118,Item0010,1,2023-08-15,127.48,Emp07
Cust0321,Item0017,1,2023-03-29,128.04,Emp07
Cust0015,Item0012,1,2023-06-16,58.8,Emp03
Cust0443,Item0018,1,2023-05-20,27.63,Emp06
Cust0281,Item0018,1,2023-04-01,55.52,Emp07
Cust0303,Item0019,1,2023-08-11,49.28,Emp06
Cust0269,Item0018,1,2023-06-08,36.11,Emp01
Cust0466,Item0018,1,2023-04-27,55.49,Emp05
Cust0413,Item0010,1,2023-07-07,119.51,Emp07
Cust0212,Item0010,1,2023-01-06,115.5,Emp01
Cust0001,Item0005,1,2023-06-26,139.18,Emp08
Cust0147,Item0001,1,2023-12-19,46.02,Emp01
Cust0473,Item0016,1,2023-06-03,104.1,Emp01
Cust0005,Item0039,3,2023-04-29,90.27,
Cust0408,Item0012,1,2023-04-07,63.26,Emp02
Cust0211,Item0048,2,2023-05-08,49.72,
Cust0084,Item0062,2,2023-07-13,64.02,
Cust0113,Item0014,1,2023-11-17,48.97,Emp05
Cust0123,Item0020,1,2023-12-22,39.43,Emp05
Cust0351,Item0018,1,2023-05-18,25.65,Emp02
Cust0212,Item0003,1,2023-04-04,64.98,Emp04
Cust0070,Item0015,1,2023-11-13,115.93,Emp01
Cust0232,Item0020,1,2023-09-09,33.52,Emp07
Cust0097,Item0005,1,2023-01-26,158.56,Emp09
Cust0497,Item0006,1,2023-02-22,73.19,Emp07
Cust0145,Item0015,1,2023-01-05,101.16,Emp03
Cust0120,Item0001,1,2023-09-10,22.67,Emp05
Cust0112,Item0010,1,2023-09-13,45.54,Emp01
Cust0191,Item0002,1,2023-06-19,79.54,Emp09
Cust0042,Item0030,1,2023-05-17,20.19,
Cust0398,Item0018,1,2023-08-29,21.82,Emp08
Cust0093,Item0009,1,2023-07-15,67.45,Emp02
Cust0425,Item0008,1,2023-07-17,86.58,Emp01
Cust0395,Item0036,3,2023-01-18,102.44999999999999,
Cust0102,Item0004,1,2023-09-24,90.23,Emp01
Cust0341,Item0051,2,2023-12-15,63.8,
Cust0493,Item0011,1,2023-03-23,81.3,Emp07
Cust0323,Item0068,3,2023-09-24,143.10000000000002,
Cust0063,Item0010,1,2023-04-12,95.94,Emp07
Cust0185,Item0063,1,2023-02-27,33.28,
Cust0121,Item0011,1,2023-01-08,138.91,Emp09
Cust0086,Item0058,1,2023-07-22,42.15,
Cust0405,Item0002,1,2023-10-25,36.57,Emp10
Cust0402,Item0020,1,2023-03-21,58.07,Emp01
Cust0191,Item0036,1,2023-09-13,22.44,
Cust0047,Item0011,1,2023-11-17,45.88,Emp05
Cust0031,Item0005,1,2023-12-26,73.44,Emp02
Cust0275,Item0029,2,2023-04-30,50.84,
Cust0163,Item0062,2,2023-08-13,33.44,
Cust0376,Item0013,1,2023-07-03,122.94,Emp08
Cust0371,Item0002,1,2023-09-06,29.75,Emp03
Cust0362,Item0010,1,2023-10-05,45.94,Emp09
Cust0357,Item0019,1,2023-04-06,37.56,Emp03
Cust0279,Item0015,1,2023-05-21,107.65,Emp01
Cust0445,Item0056,1,2023-02-05,31.47,
Cust0272,Item0010,1,2023-05-15,108.78,Emp08
Cust0278,Item0001,1,2023-11-23,70.32,Emp07
Cust0260,Item0006,1,2023-01-10,92.01,Emp03
Cust0318,Item0060,1,2023-06-14,36.5,
Cust0370,Item0018,1,2023-07-18,17.77,Emp04
Cust0098,Item0016,1,2023-10-10,67.64,Emp09
Cust0079,Item0011,1,2023-07-29,70.52,Emp02
Cust0329,Item0004,1,2023-09-25,128.22,Emp02
Cust0338,Item0005,1,2023-04-02,99.03,Emp06
Cust0448,Item0004,1,2023-09-06,89.6,Emp03
Cust0099,Item0019,1,2023-11-25,16.58,Emp03
Cust0429,Item0016,1,2023-09-27,102.45,Emp04
Cust0320,Item0037,1,2023-07-07,31.0,
Cust0114,Item0003,1,2023-01-07,26.58,Emp03
Cust0477,Item0062,2,2023-02-10,53.72,
Cust0240,Item0024,2,2023-10-13,77.2,
Cust0381,Item0047,2,2023-12-29,69.58,
Cust0030,Item0038,3,2023-01-21,84.21000000000001,
Cust0376,Item0010,1,2023-02-09,61.59,Emp09
Cust0484,Item0017,1,2023-02-19,70.82,Emp03
Cust0052,Item0055,2,2023-04-08,30.12,
Cust0099,Item0008,1,2023-10-19,73.91,Emp03
Cust0321,Item0056,3,2023-10-13,31.56,
Cust0213,Item0061,3,2023-07-03,34.32,
Cust0346,Item0014,1,2023-02-23,62.86,Emp03
Cust0086,Item0056,2,2023-09-16,24.06,
Cust0173,Item0018,1,2023-11-04,56.86,Emp09
Cust0227,Item0041,3,2023-06-16,113.52000000000001,
Cust0433,Item0014,1,2023-06-15,64.09,Emp03
Cust0312,Item0018,1,2023-04-20,16.56,Emp05
Cust0193,Item0068,2,2023-07-04,77.36,
Cust0493,Item0013,1,2023-01-01,94.78,Emp01
Cust0372,Item0010,1,2023-11-02,133.55,Emp09
Cust0009,Item0010,1,2023-01-04,53.99,Emp05
Cust0154,Item0034,2,2023-01-12,90.06,
Cust0396,Item0065,2,2023-10-11,39.5,
Cust0262,Item0019,1,2023-03-21,45.89,Emp08
Cust0049,Item0012,1,2023-03-21,44.56,Emp06
Cust0071,Item0019,1,2023-05-08,48.84,Emp03
Cust0120,Item0010,1,2023-02-17,54.37,Emp09
Cust0293,Item0007,1,2023-02-09,73.1,Emp04
Cust0371,Item0016,1,2023-03-30,73.48,Emp06
Cust0250,Item0065,3,2023-10-23,35.64,
Cust0420,Item0059,3,2023-06-03,60.42,
Cust0020,Item0057,2,2023-02-10,35.76,
Cust0400,Item0011,1,2023-06-28,115.04,Emp10
Cust0451,Item0047,1,2023-04-27,60.37,
Cust0383,Item0020,1,2023-01-06,27.22,Emp10
Cust0325,Item0045,1,2023-06-06,58.62,
Cust0269,Item0018,1,2023-10-17,21.54,Emp10
Cust0077,Item0008,1,2023-03-20,87.97,Emp05
Cust0026,Item0013,1,2023-08-17,90.26,Emp01
Cust0386,Item0017,1,2023-02-16,98.47,Emp01
Cust0114,Item0013,1,2023-03-17,139.34,Emp05
Cust0068,Item0016,1,2023-10-20,56.72,Emp02
Cust0382,Item0013,1,2023-05-15,99.1,Emp01
Cust0044,Item0014,1,2023-12-24,54.52,Emp09
Cust0067,Item0051,3,2023-04-12,38.519999999999996,
Cust0250,Item0019,1,2023-04-11,11.15,Emp05
Cust0288,Item0017,1,2023-05-07,82.95,Emp08
Cust0125,Item0014,1,2023-06-15,105.8,Emp10
Cust0351,Item0026,1,2023-12-10,22.47,
Cust0212,Item0012,1,2023-04-08,137.18,Emp02
Cust0165,Item0001,1,2023-06-06,61.15,Emp04
Cust0087,Item0060,2,2023-11-16,79.38,
Cust0075,Item0008,1,2023-04-13,62.88,Emp06
Cust0351,Item0003,1,2023-02-27,42.69,Emp02
Cust0379,Item0020,1,2023-03-17,40.41,Emp02
Cust0445,Item0039,1,2023-06-25,40.82,
Cust0356,Item0040,2,2023-08-30,39.54,
Cust0012,Item0018,1,2023-04-19,47.45,Emp04
Cust0105,Item0009,1,2023-10-08,67.16,Emp06
Cust0248,Item0005,1,2023-12-22,76.71,Emp01
Cust0358,Item0013,1,2023-10-26,126.37,Emp06
Cust0464,Item0002,1,2023-05-11,35.82,Emp04
Cust0088,Item0007,1,2023-12-23,177.9,Emp06
Cust0317,Item0015,1,2023-12-02,121.61,Emp08
Cust0484,Item0013,1,2023-12-05,130.33,Emp03
Cust0139,Item0012,1,2023-02-25,47.36,Emp03
Cust0010,Item0013,1,2023-04-29,82.58,Emp09
Cust0195,Item0004,1,2023-06-11,82.71,Emp10
Cust0249,Item0055,1,2023-04-06,32.7,
Cust0102,Item0015,1,2023-10-15,128.16,Emp03
Cust0475,Item0023,1,2023-09-29,16.09,
Cust0157,Item0013,1,2023-03-22,53.04,Emp01
Cust0010,Item0012,1,2023-07-01,93.55,Emp07
Cust0321,Item0017,1,2023-05-22,110.09,Emp05
Cust0416,Item0009,1,2023-07-18,55.68,Emp02
Cust0456,Item0022,3,2023-05-24,80.16,
Cust0116,Item0013,1,2023-12-03,80.54,Emp06
Cust0071,Item0013,1,2023-09-24,132.54,Emp08
Cust0492,Item0008,1,2023-08-02,88.9,Emp09
Cust0124,Item0014,1,2023-06-09,139.82,Emp01
Cust0466,Item0015,1,2023-10-05,90.66,Emp10
Cust0068,Item0005,1,2023-10-25,165.44,Emp08
Cust0278,Item0007,1,2023-03-12,184.73,Emp09
Cust0159,Item0017,1,2023-03-11,100.65,Emp04
Cust0221,Item0030,3,2023-10-17,93.03,
Cust0470,Item0003,1,2023-10-13,75.79,Emp01
Cust0273,Item0028,1,2023-06-12,12.52,
Cust0430,Item0067,1,2023-06-13,30.49,
Cust0451,Item0047,2,2023-08-15,73.3,
Cust0382,Item0061,3,2023-05-21,73.41,
Cust0078,Item0027,1,2023-04-05,19.1,
Cust0014,Item0060,3,2023-05-17,64.44,
Cust0311,Item0008,1,2023-11-02,83.41,Emp03
Cust0119,Item0001,1,2023-07-03,35.28,Emp09
Cust0041,Item0016,1,2023-03-10,95.92,Emp01
Cust0258,Item0051,3,2023-11-29,82.92,
Cust0192,Item0013,1,2023-09-09,87.46,Emp02
Cust0243,Item0007,1,2023-04-26,197.16,Emp01
Cust0017,Item0001,1,2023-05-19,61.09,Emp05
Cust0487,Item0007,1,2023-04-15,144.65,Emp02
Cust0034,Item0015,1,2023-11-12,60.74,Emp10
Cust0251,Item0015,1,2023-05-07,64.72,Emp05
Cust0219,Item0002,1,2023-11-08,45.01,Emp06
Cust0377,Item0067,2,2023-07-21,20.68,
Cust0314,Item0057,3,2023-10-02,107.67,
Cust0269,Item0002,1,2023-09-24,42.62,Emp04
Cust0056,Item0002,1,2023-05-06,47.22,Emp05
Cust0266,Item0002,1,2023-10-13,27.77,Emp02
Cust0199,Item0002,1,2023-04-08,30.14,Emp10
Cust0150,Item0010,1,2023-05-27,54.82,Emp06
Cust0237,Item0010,1,2023-11-10,137.03,Emp03
Cust0471,Item0017,1,2023-03-14,79.4,Emp09
Cust0238,Item0049,1,2023-09-14,31.82,
Cust0058,Item0019,1,2023-12-23,17.34,Emp02
Cust0280,Item0014,1,2023-06-15,63.81,Emp05
Cust0231,Item0015,1,2023-10-30,85.2,Emp05
Cust0460,Item0033,2,2023-02-16,38.24,
Cust0129,Item0006,1,2023-03-05,176.02,Emp08
Cust0047,Item0015,1,2023-11-21,77.79,Emp09
Cust0186,Item0013,1,2023-09-19,112.0,Emp07
Cust0314,Item0045,3,2023-07-14,159.75,
Cust0023,Item0042,3,2023-12-04,91.98,
Cust0442,Item0005,1,2023-04-02,81.18,Emp08
Cust0394,Item0047,2,2023-06-08,104.7,
Cust0374,Item0049,2,2023-11-17,108.02,
Cust0093,Item0005,1,2023-04-14,149.07,Emp05
Cust0002,Item0009,1,2023-01-07,96.85,Emp03
Cust0235,Item0016,1,2023-10-06,87.37,Emp09
Cust0414,Item0016,1,2023-05-02,84.51,Emp01
Cust0112,Item0016,1,2023-08-21,119.04,Emp03
Cust0210,Item0020,1,2023-11-04,57.52,Emp02
Cust0004,Item0018,1,2023-05-23,40.88,Emp09
Cust0318,Item0007,1,2023-01-26,163.59,Emp09
Cust0095,Item0012,1,2023-01-19,142.33,Emp10
Cust0075,Item0063,3,2023-11-05,47.7,
Cust0153,Item0003,1,2023-01-26,34.41,Emp04
Cust0056,Item0006,1,2023-03-24,103.56,Emp01
Cust0345,Item0020,1,2023-10-21,51.03,Emp07
Cust0404,Item0015,1,2023-10-24,49.31,Emp04
Cust0185,Item0026,2,2023-06-15,56.04,
Cust0189,Item0025,2,2023-10-09,60.96,
Cust0034,Item0005,1,2023-03-04,96.91,Emp06
Cust0356,Item0042,3,2023-07-31,84.12,
Cust0269,Item0007,1,2023-11-10,107.44,Emp08
Cust0030,Item0017,1,2023-02-14,89.15,Emp09
Cust0248,Item0059,3,2023-05-28,46.08,
Cust0219,Item0011,1,2023-05-13,146.23,Emp01
Cust0270,Item0020,1,2023-07-01,59.47,Emp04
Cust0475,Item0019,1,2023-09-12,57.36,Emp08
Cust0267,Item0052,2,2023-04-03,97.92,
Cust0453,Item0010,1,2023-04-10,60.53,Emp09
Cust0001,Item0015,1,2023-11-17,80.22,Emp10
Cust0408,Item0007,1,2023-11-12,68.06,Emp02
Cust0213,Item0011,1,2023-06-29,98.48,Emp03
Cust0287,Item0034,1,2023-11-24,19.0,
Cust0104,Item0009,1,2023-02-04,48.25,Emp02
Cust0158,Item0018,1,2023-06-15,20.12,Emp04
Cust0393,Item0011,1,2023-06-24,129.68,Emp10
Cust0203,Item0060,1,2023-03-31,42.36,
Cust0100,Item0011,1,2023-12-11,66.5,Emp08
Cust0246,Item0023,3,2023-03-11,37.08,
Cust0247,Item0015,1,2023-10-02,131.79,Emp05
Cust0459,Item0014,1,2023-01-29,133.32,Emp04
Cust0428,Item0019,1,2023-12-14,36.45,Emp07
Cust0162,Item0001,1,2023-04-17,44.34,Emp10
Cust0296,Item0012,1,2023-02-03,81.12,Emp10
Cust0497,Item0001,1,2023-06-23,63.13,Emp01
Cust0193,Item0006,1,2023-10-20,111.77,Emp06
Cust0311,Item0020,1,2023-03-01,33.35,Emp06
Cust0443,Item0040,3,2023-06-11,110.49,
Cust0364,Item0014,1,2023-02-14,140.78,Emp09
Cust0255,Item0044,2,2023-06-04,92.0,
Cust0111,Item0006,1,2023-02-27,97.6,Emp06
Cust0192,Item0033,1,2023-08-16,24.92,
Cust0260,Item0016,1,2023-09-14,81.75,Emp06
Cust0079,Item0016,1,2023-09-26,91.08,Emp08
Cust0159,Item0030,1,2023-09-22,36.85,
Cust0347,Item0034,3,2023-01-19,125.69999999999999,
Cust0236,Item0017,1,2023-03-01,91.46,Emp06
Cust0003,Item0002,1,2023-12-18,66.33,Emp10
Cust0435,Item0003,1,2023-06-20,74.09,Emp10
Cust0240,Item0027,3,2023-12-04,87.21000000000001,
Cust0382,Item0019,1,2023-06-09,57.35,Emp05
Cust0328,Item0041,1,2023-04-09,24.42,
Cust0147,Item0011,1,2023-08-14,66.39,Emp01
Cust0344,Item0005,1,2023-03-22,111.9,Emp09
Cust0141,Item0020,1,2023-10-14,33.61,Emp05
Cust0264,Item0018,1,2023-06-29,52.86,Emp03
Cust0282,Item0005,1,2023-12-27,115.02,Emp10
Cust0412,Item0008,1,2023-03-29,95.18,Emp01
Cust0037,Item0011,1,2023-10-04,105.41,Emp07
Cust0228,Item0001,1,2023-08-30,50.17,Emp10
Cust0463,Item0004,1,2023-07-16,194.72,Emp07
Cust0028,Item0013,1,2023-04-02,46.99,Emp10
Cust0361,Item0019,1,2023-11-19,20.43,Emp01
Cust0429,Item0015,1,2023-11-12,70.84,Emp05
Cust0183,Item0007,1,2023-12-10,71.07,Emp06
Cust0415,Item0015,1,2023-10-18,77.76,Emp03
Cust0068,Item0015,1,2023-02-19,80.69,Emp09
